ID_Unique,Owner_code,Vis_NIR_SWIR_availability,MIR_availability,Sampling,Depth_cm,Lat,Long,Region,Municipality,State,Vegetation,Bioma,Geology,Sand_gkg,Clay_gkg,SOM_gkg,pH_H2O,Ca_mmolkg,Mg_mmolkg,Na_mmolkg,CEC_Ph7_mmolkg,,,,
21095,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,890,102,8,5.3,10,4,,29.3,,,,
21098,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,840,124,9,5.1,11,4,,27.5,,,,
21101,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,750,157,13,4.8,17,5,,38.3,,,,
21104,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,853,129,10,4.5,7,2,,30.3,,,,
21107,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,770,128,8,4.3,9,3,,33,,,,
21110,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,810,130,8,4.5,8,3,,31.5,,,,
21113,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,840,106,11,4.4,9,4,,30.8,,,,
21116,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,760,134,14,5.1,23,9,,49.1,,,,
21119,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,810,97,8,3.7,12,5,,42.3,,,,
21122,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,750,141,9,4.6,15,5,,38.8,,,,
21125,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,87,8,4.3,13,3,,36.1,,,,
21128,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,115,8,4.6,17,5,,41.8,,,,
21131,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,116,7,4.1,11,4,,34.6,,,,
21134,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,859,94,7,4,8,3,,31.8,,,,
21137,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,148,9,4.1,13,4,,45.5,,,,
21140,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,130,9,4.7,15,4,,39,,,,
21143,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,118,8,4.7,16,5,,42.3,,,,
21146,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,710,265,10,4.5,14,7,,44.8,,,,
21149,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,172,10,4.7,15,4,,43.7,,,,
21151,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,155,10,4,8,4,,31.5,,,,
21154,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,700,151,13,5.2,15,7,,39.8,,,,
21159,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,850,139,10,4,11,2,,37,,,,
21162,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,149,9,4.5,13,3,,33.3,,,,
21165,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,710,169,9,4.6,17,3,,43,,,,
21167,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,145,9,4,9,3,,44.6,,,,
21170,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,700,191,11,4.6,13,4,,41.1,,,,
21173,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,760,156,6,4.3,11,4,,39,,,,
21175,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,127,6,4.6,9,2,,36.2,,,,
21178,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,118,11,3.9,7,2,,39.1,,,,
21181,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,770,162,11,5,30,5,,57.4,,,,
21184,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,740,187,12,3.9,15,5,,51.5,,,,
21187,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,760,171,13,4.2,19,5,,52.2,,,,
21190,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,158,20,4.9,24,6,,54.7,,,,
21193,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,740,182,15,5,18,5,,46,,,,
21196,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,750,172,12,4.9,14,5,,43.3,,,,
21198,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,108,13,4.2,13,3,,45.3,,,,
21201,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,810,121,8,4.5,13,4,,34.2,,,,
21204,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,151,7,4.3,9,3,,28.6,,,,
21207,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,840,144,7,4.4,7,3,,28.8,,,,
21210,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,153,10,4.7,19,7,,47,,,,
21213,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,144,12,4.5,13,4,,35,,,,
21216,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,840,127,13,4.3,13,4,,34.5,,,,
21219,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,149,8,4.5,12,2,,35.3,,,,
21222,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,730,194,13,5.2,20,5,,49.2,,,,
21225,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,810,133,8,4.2,8,3,,32.2,,,,
21228,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,157,10,4.3,8,4,,29,,,,
21231,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,740,194,12,4.3,13,4,,43.6,,,,
21234,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,700,117,24,4.5,42,11,,89.5,,,,
21237,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,750,144,16,4.9,24,9,,56.8,,,,
21239,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,830,130,11,4.4,9,3,,32.6,,,,
21242,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,840,143,8,3.7,8,2,,34.7,,,,
21245,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,766,217,11,4.9,12,4,,32.3,,,,
21248,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,760,115,16,4.7,10,3,,31.5,,,,
21251,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,720,142,15,4.5,14,5,,40.6,,,,
21254,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,720,143,21,4.4,17,5,,52.5,,,,
21257,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,122,12,4.5,12,4,,35.5,,,,
21260,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,143,17,4.2,16,5,,51.5,,,,
21263,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,869,119,9,4.6,14,4,,33.5,,,,
21266,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,810,147,18,4.5,13,4,,39.6,,,,
21269,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,142,16,4.2,19,6,,48.8,,,,
21272,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,147,13,5.1,17,4,,40,,,,
21275,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,134,10,4.7,9,4,,34.3,,,,
21278,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,127,10,5.1,14,4,,33.6,,,,
21281,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,150,12,4.8,12,2,,32.3,,,,
21284,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,760,149,12,5.1,13,4,,33.8,,,,
21287,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,850,139,8,4.1,6,2,,28.6,,,,
21290,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,850,125,13,5.2,15,8,,40.7,,,,
21293,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,174,16,4.3,9,4,,33.5,,,,
21296,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,760,164,16,3.9,7,3,,38.8,,,,
21299,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,870,119,13,4.7,9,5,,34.5,,,,
21302,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,74,208,16,4.3,9,4,,38.5,,,,
21305,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,890,95,10,4.4,11,5,,39.3,,,,
21310,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,127,12,4.5,7,4,,33.8,,,,
21313,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,890,86,10,4.9,7,4,,26.8,,,,
21316,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,890,91,10,4.7,7,4,,27.6,,,,
21319,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,710,180,10,5.3,25,8,,51,,,,
21322,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,760,124,21,5,19,9,,49,,,,
21325,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,810,109,20,4.7,15,5,,40.8,,,,
21328,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,850,104,24,6,28,19,,65.3,,,,
21331,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,760,127,21,4.9,32,9,,66.8,,,,
21334,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,750,158,16,4.1,10,4,,43.3,,,,
21338,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,740,239,17,4.1,7,3,,39.3,,,,
21341,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,210,15,4.7,14,4,,40.1,,,,
21344,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,810,110,9,4.2,8,2,,36,,,,
21347,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,166,13,4.9,13,6,,42,,,,
21350,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,750,144,13,4.8,10,4,,40.3,,,,
21353,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,830,127,11,4.7,9,4,,29.8,,,,
21356,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,740,156,16,4.4,10,5,,44.8,,,,
21359,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,165,11,4.6,14,5,,43.7,,,,
21362,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,720,162,15,5,15,6,,42.5,,,,
21364,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,112,12,3.8,10,5,,41.2,,,,
21367,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,740,154,11,4.1,12,5,,47.1,,,,
21370,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,730,183,12,5.2,14,8,,39.3,,,,
21373,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,146,8,4.4,6,3,,30,,,,
21378,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,113,7,4.8,10,3,,32,,,,
21381,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,850,76,9,4.8,15,3,,42.7,,,,
21384,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,880,100,7,4,5,1,,26.8,,,,
21387,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,730,181,16,5.7,16,9,,40.5,,,,
21390,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,760,133,11,4.4,8,3,,34.6,,,,
21393,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,740,177,18,4.9,16,5,,46.8,,,,
21396,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,159,13,6,16,8,,48.4,,,,
21399,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,770,184,12,5.6,15,6,,40.7,,,,
21402,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,166,13,6.3,19,7,,48.8,,,,
21405,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,830,128,10,6.9,17,6,,41.5,,,,
21408,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,810,142,11,5.7,11,6,,41.8,,,,
21411,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,122,9,6.3,13,5,,34,,,,
21414,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,143,13,5.8,24,7,,48.6,,,,
21417,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,860,116,8,6.4,12,4,,29.8,,,,
21420,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,140,6,5.7,8,3,,26.8,,,,
21423,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,740,155,13,5.8,19,11,,54.8,,,,
21426,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,750,206,16,6.3,12,6,,41.6,,,,
21429,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,770,183,14,5.4,16,4,,38.1,,,,
21432,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,816,157,9,5.7,11,3,,28.6,,,,
21435,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,145,12,5.1,14,4,,35.6,,,,
21440,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,784,201,16,5.9,16,7,,44.9,,,,
21442,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,750,154,14,5.6,18,6,,43.8,,,,
21445,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,128,11,5.4,15,3,,35.1,,,,
21448,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,740,191,11,5.8,16,6,,45.1,,,,
21452,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,182,16,5.9,16,5,,47.8,,,,
21455,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,173,10,6,14,6,,37.1,,,,
21458,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,740,203,12,5.5,15,5,,37.5,,,,
21461,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,190,11,5.7,16,5,,42.9,,,,
21464,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,202,12,6,17,11,,62.5,,,,
21467,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,830,134,8,6.2,19,5,,37.1,,,,
21470,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,105,9,4.9,17,5,,42.1,,,,
21473,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,730,159,16,4.8,21,6,,56.3,,,,
21476,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,750,163,9,5.1,17,4,,41.6,,,,
21479,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,850,100,12,4.7,10,3,,36,,,,
21482,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,830,131,11,4.4,8,2,,33,,,,
21485,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,750,170,11,4.7,20,5,,46.3,,,,
21488,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,800,136,10,5.1,16,7,,44,,,,
21491,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,740,192,11,5.7,17,9,,42.8,,,,
21494,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,159,10,5.1,18,6,,40,,,,
21497,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,810,124,8,4.4,9,3,,37.6,,,,
21500,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,880,73,3.3333333333333335,4.4,9,1,,28.6,,,,
21504,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,151,11,4.9,11,5,,36.6,,,,
21507,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,750,179,17,4.9,12,6,,47.5,,,,
21510,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,770,124,8,4.6,17,6,,54.3,,,,
21513,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,126,9,4.1,21,5,,57.2,,,,
21516,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,126,8,4.4,8,2,,34.5,,,,
21580,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,829,102,16,,19,10,,47.7,,,,
21583,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,131,14,,23,8,,57.6,,,,
21586,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,770,124,15,,26,11,,59.5,,,,
21589,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,820,128,11,,10,5,,33.8,,,,
21592,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,780,145,8,,12,5,,35.8,,,,
21595,HBEL,YES,NO,Auger,0-20,,,Southeast,,Sao Paulo,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,790,124,15,,11,5,,42.3,,,,
